,accept,event_type,id,label,reject,text,total
37,0,PROTEST,e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d8c18e241e5ab40ae168a207c7fd27488a14592f3bbe3e6e129c2dac22aaa5380efff6776781513dfa539f8d0474f778399d6b5e7c0431abf7af74422379447ae15a9d48f7a12aa0b1ae35bdc0baa03762df17f62f143b09f9cfdc399c542b4309_12,easy no,5,وبرغم أن قرار المعارضة عكس تطوراً دراماتيكياً في اتجاه الأزمة، إلا أنه يظل مندرجا ضمن قواعد اللعبة الديموقراطية، تحت سقف المؤسسسات، وهذه المرة كانت خطوة المعارضة مُحكمة، فلم تترك مجالا للاجتهاد حول شرعية الحكومة او دستوريتها كما حصل في أيام حكومة الرئيس فؤاد السنيورة الاولى، إذ إن استقالة وزرائها العشرة إضافة الى «الوزير الملك» عدنان السيد حسين، أسقطت حكومة الرئيس سعد الحريري تلقائيا وجعلتها مستقيلة فورا.,5
38,0,PROTEST,e6874d82b9c4d010b8b7dac04374ea41ec080da22210428e012fd95878a061fd72b2b161787e37333e7d2925e5d67370a451d3334edc2998d87f9b66f129542988ac054fcab20543ffe98901455f61e1907d7d26c1399ac576929f5b48942e146362bb90e8364ee49944b3e53da2836fee6e855e171cb65829fcbdad62038cecdf77e61914f686d5_4,easy no,5,ويشارك منتخبنا في نهائيات آسيا ضمن المجموعة الرابعة التي تضم إلى  جانبه منتخبات العراق وكوريا الشمالية وإيران .,5
39,0,PROTEST,e6874d82b9c4d0106b995b9b069ecb6b7a9c0d990eca6e5b960a74992eef530a91b566a9181a0445ba1063f29cbcd67eeb650881843958c2d1731bf0ca3b8b1d7531cb14dc65f2d6c977c695e4a21ff54c9c0898fa3135d10824d0f9328b9cca3e993ed9d15484546a1651b5942ea12feb296876e03c14ad53a32a0b6df79de749e0c9a2553a31b5_34,easy no,5,"الموقف المقترح:- 1- الاستمرار في رفض معاهدة وادي عربة وكل إشكال التطبيع والعلاقة مع الكيان الصهيوني, 2- التأكيد على حقوق الشعب الفلسطيني بالمقاومة والتحرير والعودة وتقرير المصير, وبعد ذلك إعادة ترتيب العلاقة الأردنية الفلسطينية,على قاعدة الوحدة المرحلية التي تقود إلى وحدة الأمة الإسلامية.",5
40,0,PROTEST,e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d8041a5e95e863b27e8db7d8e614524bbb2437eee73c83f074178985c1c0ef657bbc1f0b83203e8421c97d793796e32c5797101d6a4839efd8a5e0758f65975ad660a93504df27df321cb7449a36e745bfa1b77595783d84da419f29f48a344e4c_1,easy no,4,لقي منتخب قطر خسارة غير متوقعة (صفر  ـ 2)، في المباراة الإفتتاحية لكأس اسيا «الدوحة 2011»، التي خاضها أمام أوزبكستان في حضور أكثر من 37 الف متفرج من جمهوره تجمعوا في استاد خليفة الدولي وكان في مقدمتهم، أمير دولة قطر الشيخ حمد بن خليفة آل ثاني ورئيس الاتحاد الدولي جوزيف بلاتر ورئيس الاتحاد الاسيوي محمد بن همام.,4
41,3,PROTEST,e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d89aa86111c94aa038fada4f3fee08bb2dd28e48cba35892ea16fc5f3881909fafb19a37af94139ea8e696d89acd568d33d6653531b3f245f5dabbf33cefa55450e1f671df08749c4d7b847068da8047157f3870a50a48142cc5ef02c8f0479d4c_5,difficult no,2,وعن الاحتجاجات التي وقعت أمس الأول، قال: «ما حصل بشع جدا، بالكلام الذي سمعناه ويتحمل مسؤولية أثره الكبير جداً من حرض منذ العام 2005.,5
42,0,PROTEST,e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d87079cb2e4560976f2538ee511f4ad0d1d97b344e2a0e49c265003e108b20efc439ca460d26ed429404006a1d893e4c5746991804542924eec41d6a256ccf5e8f7aa25b4d525a350221e656c8afdf7ec634e5c376f7c1020f5afe227848784bd0_36,easy no,5,وقال جنبلاط في مؤتمره الصحافي: «مع وصول البلاد الى مفترق ومنعطف خطير، وبعدما أخذت المحكمة الدولية بعداً سياسياً بامتياز صار يهدد الوحدة الوطنية والأمن القومي، وما التسريبات المتنوعة والمتكررة في صحف عربية ودولية إلا لتؤكد هذا البعد السياسي المشبوه، وبعد أن تحول مسار هذه المحكمة ليصبح بمثابة أداة تخريب وقد خرجت عن مسار العدالة لتدخل في بازار السياسة وسوق الابتزاز والابتزاز المضاد، وبما أن المبادرة العربية كانت بنودها واضحة كل الوضوح ولا تحتمل أي مراوغة وتنص على الغاء ارتباط لبنان بالمحكمة من خلال الغاء بروتوكول التعاون ووقف التمويل وسحب القضاة».,5
43,4,PROTEST,e6874d82b9c4d010348e7713f3214371c0e9c5443e48b7f78f572ea79ea2e0b4487406ca60fda58e45f0ddd797eae4dd1514ca3699de98f93590539f69c71bbd090390b9af4cdaab93ca85a181140094e696f43604c98e942db3639b521498126cdaec08e10e7a7901a3f7b3746736ba0b3fdd58a3ac2c1644b18ff0636719c987c3a47a198b6380_1,ambiguous,1,نيقوسيا - ا ف بدعت مجموعة لم تكشف هويتها على موقع التواصل الاجتماعي فيسبوك ، الى يوم غضب بعد صلاة الجمعة في كافة المدن السورية.,5
44,0,PROTEST,e6874d82b9c4d010348e7713f3214371c0e9c5443e48b7f78f572ea79ea2e0b4487406ca60fda58e597c04f4fa6671a90188c8707da5db1d1c606a230d97267c0707738ccb6969ad1075969d72f4705968363c6b7d29723ea2806d68ba016c73b54901dcad20b820d7207626af8cf362b7e86f161e46ae95b10fd41bbebef606d395e842fcd11e9f_5,easy no,5,"بن يسأل: كيف سيخرج نتنياهو من هذه الأزمة... وبن يجيب: بالتوجه إلى دمشق ،  والعودة إلى لعبة ""سباق المسارات"" ،  وهو يدل على ذلك بالإشارة لوجود علامات على دالة على عودة الحياة للقناة السورية ،  متوقفاً بشكل خاص امام سفر مالكولم هونلاين ،  مدير عام لجنة رؤساء المنظمات اليهودية في الولايات المتحدة الى دمشق وبصورة تذكر بجهود رون لاودر رجل الأعمال الأمريكي اليهودي المقرب من نتنياهو والذي تولى الوساطة مع سوريا زمن الولاية الأولى لنتنياهو.",5
45,0,PROTEST,e6874d82b9c4d0106b995b9b069ecb6b7a9c0d990eca6e5b960a74992eef530a91b566a9181a0445ba1063f29cbcd67efddd81d7bc521c9956bff6d78db88403d2d40bd16f1f028d6149adf8ad9a3ea9d87b706cc7a4b462879063a58a6d04a07a3c67f5da7218f1b7dcd66da89b569e9eb3cfd0b0bbe953e9e2f1f44f9105015a68a696db2a9804_1,easy no,4,وفور وصول المنتخب الى ارض المطار، زحفت الجماهير الغفيرة التي تواجدت لاستقبال اللاعبين لحمل نجوم المنتخب على الاكتاف وسط اهازيج وطنية وهتافات بحياة جلالة الملك عبدالله الثاني الذي ساهم في وصول المنتخب الى الدورالثاني من البطولة من خلال متابعة جلالته لمباريات المنتخب واتصاله مع اللاعبين لتشجيعهم وتحفيزهم على تقديم عروض جيدة.,4
46,1,PROTEST,e6874d82b9c4d010b8b7dac04374ea41ec080da22210428e012fd95878a061fd72b2b161787e37339b1eacf9058ecdecd83c043cea8ea120297459acfb9c387d07ef60521e24bb59c87c15133ae7a00fbc722a26a349fd555499a754eff5be78b4ea813d1195ee45bf67376e00291af6dd241c165428bb3c7883807c6c81d3762229d639875a2723_1,difficult no,5,أنقرة في 14 يناير / وام /    بحث رئيس الوزراء التركي رجب طيب إردوغان  اليوم مع نظيره اللبناني سعد الحريري تطورات الأوضاع عقب انهيار الحكومة  اللبنانية نتيجة استقالة 11 وزيرا من المعارضة .,6
47,0,PROTEST,e6874d82b9c4d0107c5b7b979ac6c6827be89dc0d1ab0a92ab333edd4ffc89008892bd72663fd8e3b8158415bf18eae0d35297a3f568350a8979172bd71a685592e5016c93ba2c57665fe66b2eca5ce69cb6253a96e4351718931487348ebe4255775dcf56ac5e2f1bbdd446c4aa8eeb6bd26424fcb3588405f39ff232e0e70df5431a6b5ae3296e_8,easy no,5,من جانبه عبر خالد في كلمة القوى الوطنية عن التهاني لأبناء حركة فتح في الانطلاقة السادسة والأربعين التي أطلق رصاصتها الأولى القائد الشهيد ياسر عرفات وأكد على أن القيادة تسير بالاتجاه الصحيح وقد تجاوزت بالموقف السياسي الذي أجمعت عليه اللجنة التنفيذية لمنظمة التحرير الفلسطينية وفصائل العمل الوطني،حالة الارتباك والمراوحة في المكان متسلحين بمواقف وطنية تحظى بدعم المجتمع الدولي.,5
48,1,PROTEST,e6874d82b9c4d010348e7713f3214371c0e9c5443e48b7f78f572ea79ea2e0b4487406ca60fda58ed42f4cc714e0beb8c3aa9b3f3c6e59956ae886693cb286b70e687ab4e16edf4b9b0a66637b09db834685f14772b31c562e8ac77c82c1f524f9bade2aaa1682294da417140ed7541e872c53c9fae050713163385c89790cd12f07fb959d7e4221_10,difficult no,4,وبهذه الموافقة ستكون المرة الاولى التي تعبر فيها سفن حربية ايرانية القناة منذ 1979 عام قيام الثورة الاسلامية في ايران وقطع العلاقات مع هذا البلد.,5
49,0,PROTEST,e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d8c18e241e5ab40ae13d38eaaf4eda50f7be056309ab8ae5fe21eac1077a75ded567c83106426f4babff6dc5d5c664459886c7d5aac69677723965f931035e681fc70024209b238824bfc54bab26028f581eaee8b58086444f2e5b0e92459135fb_4,easy no,5,وأشارت مصادر حدودية إلى أن زحمة السير مردها إلى عطلة نهاية السنة، إذ يغادر آلاف العمال السوريين لبنان لتمضية العطلة مع عائلاتهم، كما أن قرار وزارة الداخلية منع الشاحنات من السير اعتبارا من الساعة الثانية عشرة من ظهر يوم الجمعة فاقم من الأزمة.,5
50,0,PROTEST,e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d87079cb2e4560976f6069f6d373f0acf1bf5e6ce3780e44df388ddfa864634475029b55de073e254b76228c3e6757d0295d0e85352a6bf7950b81b235ff1ce56b9fcfc4c646bcbf15bef77b66b1b542c67c6b35ee76bc9db2f9531b90ea2ee55b_50,easy no,7,المعركة الجديدة لن تعيد لقوى 14 آذار ما أخذ منها، فقد تجبر على دفع الفاتورة بأكملها، وتخرج أضعف مما كانت عليه في السابع من أيار.,7
51,0,PROTEST,e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d8c18e241e5ab40ae1c4195a023a8fcefb6870d93af60b4d84206ce370a2e6e0f5d941d9b9bb9784ad9c9dfe6913fb550fb345bcc79fa230eb53a2d27ef739d671ff13bf3b2cb203c91355d0ca9b3cc757a6e3f1986734386b7f0f71dd8846da45_9,easy no,5,ويتوضّح الخطاب الإعلامي في قناة «العربية» من خلال نشرات الطقس عبر ما بثته القناة مؤخراً عن مفاعل «بوشهر» النووي، حيث خرجت القناة بالكامل عن موضوع المناخ الجوي إلى المناخ السياسي، مبينةً بالأرقام والخرائط التوضيحية خطورة تعرض المفاعل الإيراني لهزة زلزالية، تؤدي بدورها إلى تلويث مياه الخليج العربي، والقضاء على ثرواته السمكية وتجارة اللؤلؤ على شواطئه.,5
52,2,PROTEST,e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d87079cb2e4560976f693d5492dcaa0a2ef7256c37f15e2558666a040e1596b593174a7fc515963069b2e6c0a8f27836d8bfdf6e953ec9c28bf0c19e7c333c43e9e05df37f5a71c990d9a6e6bddbfad60616bcbef4935fcc37e8d335a236aff651_18,difficult no,2,أما حكومة برئاسة مرشح المعارضة «المفترض» عمر كرامي، فيمكن ان تضع كل الفريق السياسي الآذاري أمام احتمالين، برأي أوساط هذا الفريق: اما مقاطعة استشارات التأليف، واما مواجهة كرامي بصوت عال على طريقة «انت ترتكب خطأً تاريخياً، وتتحدّى بقبولك التكليف شعور الأكثرية الساحقة من الطائفة السنية».,4
53,0,PROTEST,e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d8c18e241e5ab40ae18430b979f5df2f4b147f65d01816e08e30925995d907db1f80ef7100a2ea6b879d44cea88f3a29660afc2366985c0b7e71d733487f8dc6f2fe197c37f825a8a6e30d2b4492683a651566874177744809f2f166f0990ad329_136,easy no,4,- الحريري: أنت تعلم أن منزلنا كان كالقطار الى حد ما، الكثير من الصحافيين كانوا يدخلون ويخرجون وكان يوجد اشخاص يعلمون انك تعلم من هم كسمير منصور الذي كان يجلس لخمس أو ست ساعات، وثم يكتب تقارير لجميل السيد عن الأشخاص الذين يأتون الى القصر.,4
54,0,PROTEST,e6874d82b9c4d010b8b7dac04374ea41ec080da22210428e012fd95878a061fd72b2b161787e3733acbbc7c67923b91383bcb47e4d5b6b55ace058a8e99ed30cd63aefe0aef9a85ef4bed15c2c6531745bfbd551095368346937472d31cc41612dce076ba41f8787f6e933fc7dfd5ed7d518dbc47803e43c3915bd19096e0d6ddb09b80cdca93f8d_12,easy no,5,"خارطة طريق للمستقبل "" هو المؤتمر الختامي لمشروع تعزيز   الاطار القانوني للحق في التجمع والتنظيم في العالم العربي الذي نسقت   أعماله مؤسسة فريدريش ناومان من أجل الحرية بدعم مشترك من الاتحاد   الاوروبي ونفذته بالشراكة مع منظمات عربية من خمس دول هي مصر والاردن   وفلسطين ولبنان واليمن وبرعاية من الجامعة العربية .",5
55,0,PROTEST,e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d8c18e241e5ab40ae1ed12d3f9e3ae0c812da1cebb5b30dd9c73a0f5f36e938dd441d0e056d2eb5b18140efba811a1d1150d016ac122c55521f39fb07bd731997dc05b3a59b6fb8d265ea43560b649ca63c22a89c3a34245d27e764cdc62861baf_18,easy no,4,وعد رئيس الجمهورية الوفد بإجراء المشاورات اللازمة قبل إعطاء جوابه النهائي، وهو اتصل فعلا بالرئيس سعد الحريري وأبلغه بموقف المعارضة، فقال له رئيس الحكومة: أنا لا ألتزم بعقد جلسة لمجلس الوزراء من خارج لبنان ولا أحدد جدول الاعمال من خارج لبنان، وعندما أعود أتخذ الموقف المناسب.,4
56,0,PROTEST,e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d89aa86111c94aa038e97dc29c59f13082beb174e2a3ebd8ad232df68904cf75a662ff4696f7b0ea734ae9702b424a8137481117d4669339378371b5ea75e70d67bcf66499a6d9669a37f1ab60bc53e38fe92b58095df945c0cb4b361546c3eb84_9,easy no,4,ـ  تناغمت حركة 14 آذار، مع الأجندة الاميركية  ـ  الفرنسية، التي كانت تبحث عن آليات ضاغطة تسمح بتطبيق القرار 1559 ومحاصرة سوريا والمقاومة، فعثرت على ضالتها في «ثورة الأرز» (لا بأس من مراجعة مذكرات جورج بوش وتوني بلير وكتاب «سر الرؤساء» الخ...)، التي بالغت في تقديم التسهيلات الى واشنطن تحت شعار «تقاطع المصالح»، حتى كاد لبنان يتحول الى قاعدة أميركية متقدمة لاستهداف دمشق وحزب الله.,4
